dataset,video_id,conversation_id,file_number,level,level_label,utterance_id,utterance_number,turn_id,utterance_in_turn,sequence,speaker,speaker_raw,speaker_role,text,n_words,include_geometry_primary,embedding_idx,notes,source_file,_original_dataframe_row,n_model_tokens,exceeds_model_limit
wired,internet,wired_internet_16,16,4,expert,wired::wired_internet_16::utterance_072,72,28,6,307,B,Speaker 6 (Expert),partner,"And so I think it's a really exciting time to be in the field 'cause now, the plumbing is getting close to the application in a way that it wasn't before.",31,True,3032,,data/wired/wired_internet/wired_internet_16.csv,2814,40,False
wired,laser,wired_laser_12,12,0,child,wired::wired_laser_12::utterance_001,1,1,1,7,A,Speaker 1 (Donna Strickland),expert,So I was told that maybe science is one of your favorite subjects at school.,15,True,3033,,data/wired/wired_laser/wired_laser_12.csv,2815,18,False
wired,laser,wired_laser_12,12,0,child,wired::wired_laser_12::utterance_002,2,1,2,8,A,Speaker 1 (Donna Strickland),expert,Is that right?,3,False,3034,,data/wired/wired_laser/wired_laser_12.csv,2816,6,False
wired,laser,wired_laser_12,12,0,child,wired::wired_laser_12::utterance_003,3,2,1,9,B,Speaker 2 (Harmoni - Child),partner,Yes.,1,False,3035,,data/wired/wired_laser/wired_laser_12.csv,2817,4,False
wired,laser,wired_laser_12,12,0,child,wired::wired_laser_12::utterance_004,4,3,1,10,A,Speaker 1 (Donna Strickland),expert,Have you actually studied light yet?,6,True,3036,,data/wired/wired_laser/wired_laser_12.csv,2818,9,False
wired,laser,wired_laser_12,12,0,child,wired::wired_laser_12::utterance_005,5,4,1,11,B,Speaker 2 (Harmoni - Child),partner,Yes.,1,False,3037,,data/wired/wired_laser/wired_laser_12.csv,2819,4,False
wired,laser,wired_laser_12,12,0,child,wired::wired_laser_12::utterance_006,6,5,1,12,A,Speaker 1 (Donna Strickland),expert,Okay what have you learned so far about light?,9,True,3038,,data/wired/wired_laser/wired_laser_12.csv,2820,12,False
wired,laser,wired_laser_12,12,0,child,wired::wired_laser_12::utterance_007,7,6,1,13,B,Speaker 2 (Harmoni - Child),partner,So we learned how to actually light up a light bulb.,11,True,3039,,data/wired/wired_laser/wired_laser_12.csv,2821,14,False
wired,laser,wired_laser_12,12,0,child,wired::wired_laser_12::utterance_008,8,7,1,14,A,Speaker 1 (Donna Strickland),expert,Oh really?,2,False,3040,,data/wired/wired_laser/wired_laser_12.csv,2822,5,False
wired,laser,wired_laser_12,12,0,child,wired::wired_laser_12::utterance_009,9,7,2,15,A,Speaker 1 (Donna Strickland),expert,Oh excellent.,2,False,3041,,data/wired/wired_laser/wired_laser_12.csv,2823,5,False
wired,laser,wired_laser_12,12,0,child,wired::wired_laser_12::utterance_010,10,7,3,16,A,Speaker 1 (Donna Strickland),expert,Well I'm somebody who studies lasers.,6,True,3042,,data/wired/wired_laser/wired_laser_12.csv,2824,11,False
wired,laser,wired_laser_12,12,0,child,wired::wired_laser_12::utterance_011,11,7,4,17,A,Speaker 1 (Donna Strickland),expert,So what do you think about lasers?,7,True,3043,,data/wired/wired_laser/wired_laser_12.csv,2825,10,False
wired,laser,wired_laser_12,12,0,child,wired::wired_laser_12::utterance_012,12,8,1,18,B,Speaker 2 (Harmoni - Child),partner,I don't know--,3,False,3044,,data/wired/wired_laser/wired_laser_12.csv,2826,9,False
wired,laser,wired_laser_12,12,0,child,wired::wired_laser_12::utterance_013,13,9,1,19,A,Speaker 1 (Donna Strickland),expert,You haven't got to play with lasers.,7,True,3045,,data/wired/wired_laser/wired_laser_12.csv,2827,12,False
wired,laser,wired_laser_12,12,0,child,wired::wired_laser_12::utterance_014,14,9,2,20,A,Speaker 1 (Donna Strickland),expert,So I brought one.,4,False,3046,,data/wired/wired_laser/wired_laser_12.csv,2828,7,False
wired,laser,wired_laser_12,12,0,child,wired::wired_laser_12::utterance_015,15,9,3,21,A,Speaker 1 (Donna Strickland),expert,It's my friend's cat toy.,5,True,3047,,data/wired/wired_laser/wired_laser_12.csv,2829,12,False
wired,laser,wired_laser_12,12,0,child,wired::wired_laser_12::utterance_016,16,9,4,22,A,Speaker 1 (Donna Strickland),expert,Do you ever use a laser as a cat toy?,10,True,3048,,data/wired/wired_laser/wired_laser_12.csv,2830,13,False
wired,laser,wired_laser_12,12,0,child,wired::wired_laser_12::utterance_017,17,10,1,23,B,Speaker 2 (Harmoni - Child),partner,No.,1,False,3049,,data/wired/wired_laser/wired_laser_12.csv,2831,4,False
wired,laser,wired_laser_12,12,0,child,wired::wired_laser_12::utterance_018,18,11,1,24,A,Speaker 1 (Donna Strickland),expert,"Well one of the fun things people do with lasers, the cat will try to grab that dot.",18,True,3050,,data/wired/wired_laser/wired_laser_12.csv,2832,22,False
wired,laser,wired_laser_12,12,0,child,wired::wired_laser_12::utterance_019,19,11,2,25,A,Speaker 1 (Donna Strickland),expert,I'm sure what you have at home is a flashlight.,10,True,3051,,data/wired/wired_laser/wired_laser_12.csv,2833,15,False
wired,laser,wired_laser_12,12,0,child,wired::wired_laser_12::utterance_020,20,11,3,26,A,Speaker 1 (Donna Strickland),expert,I brought a cute little one.,6,True,3052,,data/wired/wired_laser/wired_laser_12.csv,2834,9,False
wired,laser,wired_laser_12,12,0,child,wired::wired_laser_12::utterance_021,21,11,4,27,A,Speaker 1 (Donna Strickland),expert,"So the question is, do you see any difference between what a flashlight does and what a laser does?",19,True,3053,,data/wired/wired_laser/wired_laser_12.csv,2835,23,False
wired,laser,wired_laser_12,12,0,child,wired::wired_laser_12::utterance_022,22,12,1,28,B,Speaker 2 (Harmoni - Child),partner,Flashlight is a bigger shine and the laser is just a dot.,12,True,3054,,data/wired/wired_laser/wired_laser_12.csv,2836,15,False
wired,laser,wired_laser_12,12,0,child,wired::wired_laser_12::utterance_023,23,13,1,29,A,Speaker 1 (Donna Strickland),expert,"That's true, that laser's just a dot.",7,True,3055,,data/wired/wired_laser/wired_laser_12.csv,2837,15,False
wired,laser,wired_laser_12,12,0,child,wired::wired_laser_12::utterance_024,24,13,2,30,A,Speaker 1 (Donna Strickland),expert,"And so the other thing to notice though is that, like if I shine it in your eyes and I'm sorry if I do!",24,True,3056,,data/wired/wired_laser/wired_laser_12.csv,2838,30,False
wired,laser,wired_laser_12,12,0,child,wired::wired_laser_12::utterance_025,25,13,3,31,A,Speaker 1 (Donna Strickland),expert,But it seems awfully bright doesn't it?,7,True,3057,,data/wired/wired_laser/wired_laser_12.csv,2839,13,False
wired,laser,wired_laser_12,12,0,child,wired::wired_laser_12::utterance_026,26,13,4,32,A,Speaker 1 (Donna Strickland),expert,"And yet when, you know, you shine this down and you put the laser, which one do you see easier?",20,True,3058,,data/wired/wired_laser/wired_laser_12.csv,2840,26,False
wired,laser,wired_laser_12,12,0,child,wired::wired_laser_12::utterance_027,27,14,1,33,B,Speaker 2 (Harmoni - Child),partner,The laser.,2,False,3059,,data/wired/wired_laser/wired_laser_12.csv,2841,5,False
wired,laser,wired_laser_12,12,0,child,wired::wired_laser_12::utterance_028,28,15,1,34,A,Speaker 1 (Donna Strickland),expert,The laser.,2,False,3060,,data/wired/wired_laser/wired_laser_12.csv,2842,5,False
wired,laser,wired_laser_12,12,0,child,wired::wired_laser_12::utterance_029,29,15,2,35,A,Speaker 1 (Donna Strickland),expert,So which one do you think's more powerful?,8,True,3061,,data/wired/wired_laser/wired_laser_12.csv,2843,13,False
wired,laser,wired_laser_12,12,0,child,wired::wired_laser_12::utterance_030,30,16,1,36,B,Speaker 2 (Harmoni - Child),partner,The laser.,2,False,3062,,data/wired/wired_laser/wired_laser_12.csv,2844,5,False
wired,laser,wired_laser_12,12,0,child,wired::wired_laser_12::utterance_031,31,17,1,37,A,Speaker 1 (Donna Strickland),expert,And yet it's not.,4,False,3063,,data/wired/wired_laser/wired_laser_12.csv,2845,9,False
wired,laser,wired_laser_12,12,0,child,wired::wired_laser_12::utterance_032,32,17,2,38,A,Speaker 1 (Donna Strickland),expert,Isn't that amazing?,3,False,3064,,data/wired/wired_laser/wired_laser_12.csv,2846,8,False
wired,laser,wired_laser_12,12,0,child,wired::wired_laser_12::utterance_033,33,18,1,39,B,Speaker 2 (Harmoni - Child),partner,Yes.,1,False,3065,,data/wired/wired_laser/wired_laser_12.csv,2847,4,False
wired,laser,wired_laser_12,12,0,child,wired::wired_laser_12::utterance_034,34,19,1,40,A,Speaker 1 (Donna Strickland),expert,"One of the things that lasers are great for is that because it's a directed beam, we can actually put that light where we want the light to go and sometimes you maybe just want to see something around the corner and you can't see it.",46,True,3066,,data/wired/wired_laser/wired_laser_12.csv,2848,54,False
wired,laser,wired_laser_12,12,0,child,wired::wired_laser_12::utterance_035,35,19,2,41,A,Speaker 1 (Donna Strickland),expert,"But with a laser, you can actually and this is a smoky one so you can actually watch it go.",20,True,3067,,data/wired/wired_laser/wired_laser_12.csv,2849,24,False
wired,laser,wired_laser_12,12,0,child,wired::wired_laser_12::utterance_036,36,19,3,42,A,Speaker 1 (Donna Strickland),expert,You see it actually bending the corner?,7,True,3068,,data/wired/wired_laser/wired_laser_12.csv,2850,10,False
wired,laser,wired_laser_12,12,0,child,wired::wired_laser_12::utterance_037,37,20,1,43,B,Speaker 2 (Harmoni - Child),partner,Yes.,1,False,3069,,data/wired/wired_laser/wired_laser_12.csv,2851,4,False
wired,laser,wired_laser_12,12,0,child,wired::wired_laser_12::utterance_038,38,21,1,44,A,Speaker 1 (Donna Strickland),expert,"And that's because the light will go through this glass and, when it hits that corner, it has to bend.",20,True,3070,,data/wired/wired_laser/wired_laser_12.csv,2852,27,False
wired,laser,wired_laser_12,12,0,child,wired::wired_laser_12::utterance_039,39,21,2,45,A,Speaker 1 (Donna Strickland),expert,"And we actually send laser beams down glass fibers, the size of your hair.",14,True,3071,,data/wired/wired_laser/wired_laser_12.csv,2853,18,False
wired,laser,wired_laser_12,12,0,child,wired::wired_laser_12::utterance_040,40,21,3,46,A,Speaker 1 (Donna Strickland),expert,Yeah.,1,False,3072,,data/wired/wired_laser/wired_laser_12.csv,2854,4,False
wired,laser,wired_laser_12,12,0,child,wired::wired_laser_12::utterance_041,41,21,4,47,A,Speaker 1 (Donna Strickland),expert,So this obviously is much bigger than our hair.,9,True,3073,,data/wired/wired_laser/wired_laser_12.csv,2855,12,False
wired,laser,wired_laser_12,12,0,child,wired::wired_laser_12::utterance_042,42,21,5,48,A,Speaker 1 (Donna Strickland),expert,Right?,1,False,3074,,data/wired/wired_laser/wired_laser_12.csv,2856,4,False
wired,laser,wired_laser_12,12,0,child,wired::wired_laser_12::utterance_043,43,22,1,49,B,Speaker 2 (Harmoni - Child),partner,Yes.,1,False,3075,,data/wired/wired_laser/wired_laser_12.csv,2857,4,False
wired,laser,wired_laser_12,12,0,child,wired::wired_laser_12::utterance_044,44,23,1,50,A,Speaker 1 (Donna Strickland),expert,So this is just a demonstration.,6,True,3076,,data/wired/wired_laser/wired_laser_12.csv,2858,9,False
wired,laser,wired_laser_12,12,0,child,wired::wired_laser_12::utterance_045,45,23,2,51,A,Speaker 1 (Donna Strickland),expert,"If you have a laser like this, it actually bends and comes out, I'm gonna point it to you and you'll see it coming out the other end.",28,True,3077,,data/wired/wired_laser/wired_laser_12.csv,2859,37,False
wired,laser,wired_laser_12,12,0,child,wired::wired_laser_12::utterance_046,46,23,3,52,A,Speaker 1 (Donna Strickland),expert,"It hits these walls, it has to go around and come out the other side.",15,True,3078,,data/wired/wired_laser/wired_laser_12.csv,2860,19,False
wired,laser,wired_laser_12,12,0,child,wired::wired_laser_12::utterance_047,47,23,4,53,A,Speaker 1 (Donna Strickland),expert,You wanna play?,3,False,3079,,data/wired/wired_laser/wired_laser_12.csv,2861,6,False
wired,laser,wired_laser_12,12,0,child,wired::wired_laser_12::utterance_048,48,23,5,54,A,Speaker 1 (Donna Strickland),expert,So is this the first time you've seen a laser or have you gotten to play with lasers somewhere else?,20,True,3080,,data/wired/wired_laser/wired_laser_12.csv,2862,25,False
wired,laser,wired_laser_12,12,0,child,wired::wired_laser_12::utterance_049,49,24,1,55,B,Speaker 2 (Harmoni - Child),partner,I don't have a cat or--,6,True,3081,,data/wired/wired_laser/wired_laser_12.csv,2863,12,False
wired,laser,wired_laser_12,12,0,child,wired::wired_laser_12::utterance_050,50,25,1,56,A,Speaker 1 (Donna Strickland),expert,You don't have a cat.,5,True,3082,,data/wired/wired_laser/wired_laser_12.csv,2864,10,False
wired,laser,wired_laser_12,12,0,child,wired::wired_laser_12::utterance_051,51,25,2,57,A,Speaker 1 (Donna Strickland),expert,So you don't need a cat toy no.,8,True,3083,,data/wired/wired_laser/wired_laser_12.csv,2865,13,False
wired,laser,wired_laser_12,12,0,child,wired::wired_laser_12::utterance_052,52,25,3,58,A,Speaker 1 (Donna Strickland),expert,Have you ever gone to a grocery store and just scanned your objects over?,14,True,3084,,data/wired/wired_laser/wired_laser_12.csv,2866,17,False
wired,laser,wired_laser_12,12,0,child,wired::wired_laser_12::utterance_053,53,26,1,59,B,Speaker 2 (Harmoni - Child),partner,Yes.,1,False,3085,,data/wired/wired_laser/wired_laser_12.csv,2867,4,False
wired,laser,wired_laser_12,12,0,child,wired::wired_laser_12::utterance_054,54,27,1,60,A,Speaker 1 (Donna Strickland),expert,Have you ever seen that maybe there's a little bit of a red light when you do that?,18,True,3086,,data/wired/wired_laser/wired_laser_12.csv,2868,23,False
